Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode
ORD-10153,2022-11-30,2022-12-06,Standard Class,CUST-143,Priya Gupta,Consumer,East,Massachusetts,Technology,Machines,Laptop Pro,5906.94,9,0.2,92.07,UPI
ORD-10154,2023-05-09,2023-05-11,Standard Class,CUST-282,Sara Sharma,Corporate,East,Pennsylvania,Office Supplies,Labels,Label Maker,438.43,5,0.2,84.92,Cash on Delivery
ORD-10155,2022-12-09,2022-12-16,Standard Class,CUST-190,Kiara Kapoor,Home Office,South,Tennessee,Office Supplies,Binders,Clip Binder,372.48,6,0.2,0.46,Net Banking
ORD-10156,2024-02-11,2024-02-17,Standard Class,CUST-104,Vivaan Sharma,Home Office,South,Florida,Office Supplies,Paper,Printer Paper,94.73,8,0.1,12.48,UPI
ORD-10157,2022-12-28,2022-12-29,Standard Class,CUST-282,Kiara Khan,Consumer,East,New York,Office Supplies,Storage,File Cabinet,5.63,1,0.0,0.34,Debit Card
ORD-10158,2022-12-07,2022-12-12,Second Class,CUST-953,Karan Sharma,Consumer,East,Massachusetts,Office Supplies,Binders,Ring Binder,505.92,9,0.15,-15.73,UPI
ORD-10159,2024-06-25,2024-06-30,Standard Class,CUST-403,Arjun Joshi,Consumer,Central,Illinois,Office Supplies,Storage,File Cabinet,114.83,1,0.0,27.66,Cash on Delivery
ORD-10160,2023-03-07,2023-03-14,Standard Class,CUST-386,Aarav Chawla,Home Office,East,Pennsylvania,Office Supplies,Art,Sketch Pad,60.54,4,0.2,-2.95,Credit Card
ORD-10161,2024-08-16,2024-08-21,Standard Class,CUST-207,Zara Patel,Consumer,East,New Jersey,Office Supplies,Paper,Sticky Notes,116.01,6,0.15,21.15,UPI
ORD-10162,2022-10-23,2022-10-25,Standard Class,CUST-552,Arjun Chawla,Consumer,East,New York,Office Supplies,Binders,Clip Binder,881.3,10,0.1,207.12,Cash on Delivery
ORD-10163,2023-02-24,2023-02-27,Second Class,CUST-886,Rohan Patel,Consumer,East,Pennsylvania,Technology,Machines,Desktop PC,7242.92,9,0.1,1233.63,Credit Card
ORD-10164,2023-11-10,2023-11-12,Second Class,CUST-386,Aarav Chawla,Consumer,South,Tennessee,Furniture,Furnishings,Desk Lamp,1434.44,4,0.0,237.78,UPI
ORD-10165,2024-03-27,2024-03-28,Standard Class,CUST-386,Aarav Chawla,Corporate,West,Nevada,Office Supplies,Art,Sketch Pad,280.28,4,0.4,-8.53,Debit Card
ORD-10166,2022-12-29,2023-01-01,First Class,CUST-305,Ananya Nair,Consumer,West,Oregon,Technology,Accessories,Wireless Mouse,3536.76,10,0.3,179.96,Credit Card
ORD-10167,2024-03-07,2024-03-12,Standard Class,CUST-285,Meera Nair,Consumer,Central,Ohio,Furniture,Furnishings,Photo Frame,2359.3,5,0.0,711.48,Debit Card
ORD-10168,2024-02-01,2024-02-02,Standard Class,CUST-560,Meera Patel,Corporate,East,New Jersey,Furniture,Bookcases,Corner Bookcase,472.59,1,0.15,50.41,Credit Card
ORD-10169,2022-04-14,2022-04-20,Standard Class,CUST-953,Karan Sharma,Corporate,East,Massachusetts,Furniture,Chairs,Folding Chair,1838.48,5,0.3,159.29,Net Banking
ORD-10170,2022-09-03,2022-09-08,First Class,CUST-949,Vivaan Das,Consumer,West,Oregon,Furniture,Furnishings,Photo Frame,5124.69,10,0.4,-230.5,Debit Card
ORD-10171,2023-02-11,2023-02-18,Same Day,CUST-826,Priya Mehta,Home Office,Central,Ohio,Office Supplies,Binders,Clip Binder,118.79,2,0.2,8.67,Net Banking
ORD-10172,2024-07-29,2024-07-30,Second Class,CUST-945,Rohan Mehta,Consumer,East,New York,Furniture,Bookcases,Metal Bookcase,2492.77,5,0.0,481.24,UPI
ORD-10173,2024-06-24,2024-06-26,Standard Class,CUST-733,Dev Patel,Corporate,South,Georgia,Technology,Phones,Cordless Phone,540.68,3,0.0,34.2,Cash on Delivery
ORD-10174,2022-01-01,2022-01-08,Standard Class,CUST-794,Aarav Reddy,Corporate,East,New York,Technology,Copiers,Office Copier,2271.18,3,0.0,391.24,UPI
ORD-10175,2024-06-28,2024-07-02,Second Class,CUST-517,Diya Verma,Corporate,East,New York,Furniture,Bookcases,Corner Bookcase,1242.75,8,0.1,41.71,Net Banking
ORD-10176,2022-10-22,2022-10-25,Second Class,CUST-460,Aditya Nair,Home Office,South,North Carolina,Office Supplies,Storage,Storage Box,468.0,7,0.15,31.52,Credit Card
ORD-10177,2022-07-02,2022-07-09,Second Class,CUST-153,Priya Verma,Consumer,South,Georgia,Technology,Machines,Desktop PC,3467.08,4,0.0,1126.93,Net Banking
ORD-10178,2024-04-29,2024-05-01,Standard Class,CUST-231,Reyansh Rao,Consumer,Central,Ohio,Office Supplies,Binders,Clip Binder,622.63,10,0.15,62.32,Net Banking
ORD-10179,2024-06-07,2024-06-12,Same Day,CUST-889,Isha Joshi,Corporate,South,North Carolina,Furniture,Chairs,Ergo Chair,2035.39,4,0.3,-34.2,Cash on Delivery
ORD-10180,2023-02-05,2023-02-07,Second Class,CUST-978,Ananya Chawla,Corporate,Central,Illinois,Technology,Phones,Cordless Phone,2205.49,7,0.0,196.02,Credit Card
ORD-10181,2023-06-17,2023-06-21,First Class,CUST-654,Tara Iyer,Corporate,Central,Ohio,Furniture,Chairs,Mesh Task Chair,3386.11,9,0.2,-234.1,Cash on Delivery
ORD-10182,2022-07-29,2022-08-03,First Class,CUST-927,Kabir Gupta,Home Office,East,Massachusetts,Furniture,Chairs,Mesh Task Chair,4889.0,8,0.0,823.41,Net Banking
ORD-10183,2022-10-01,2022-10-04,Standard Class,CUST-507,Kabir Patel,Corporate,South,Georgia,Office Supplies,Binders,Ring Binder,854.39,9,0.0,219.08,Debit Card
ORD-10184,2024-05-17,2024-05-23,Standard Class,CUST-282,Kiara Khan,Consumer,West,Oregon,Office Supplies,Binders,View Binder,86.16,11,0.2,5.73,Credit Card
ORD-10185,2022-04-14,2022-04-18,Standard Class,CUST-924,Vivaan Verma,Consumer,West,Nevada,Furniture,Bookcases,Corner Bookcase,1191.11,5,0.2,101.71,Net Banking
ORD-10186,2023-12-21,2023-12-24,Second Class,CUST-670,Kabir Khan,Consumer,East,Massachusetts,Technology,Accessories,Wireless Mouse,350.29,1,0.0,112.04,Cash on Delivery
ORD-10187,2023-09-02,2023-09-04,Standard Class,CUST-909,Neha Singh,Corporate,South,Florida,Office Supplies,Paper,Sticky Notes,499.81,7,0.4,-83.63,UPI
ORD-10188,2022-12-28,2022-12-29,Standard Class,CUST-274,Neha Khan,Corporate,West,California,Office Supplies,Storage,File Cabinet,330.1,4,0.0,107.36,Net Banking
ORD-10189,2023-07-13,2023-07-20,First Class,CUST-911,Kiara Singh,Consumer,East,New Jersey,Furniture,Chairs,Folding Chair,1025.57,11,0.2,37.21,Cash on Delivery
ORD-10190,2023-08-21,2023-08-27,First Class,CUST-289,Diya Kapoor,Consumer,West,Washington,Office Supplies,Storage,Storage Box,51.59,8,0.4,2.47,Net Banking
ORD-10191,2022-09-29,2022-10-03,Standard Class,CUST-568,Sara Mehta,Home Office,Central,Michigan,Technology,Machines,Desktop PC,662.87,5,0.15,168.6,UPI
ORD-10192,2024-03-07,2024-03-10,Standard Class,CUST-630,Neha Kapoor,Corporate,East,New Jersey,Office Supplies,Paper,Sticky Notes,744.67,10,0.15,119.13,Debit Card
ORD-10193,2022-04-03,2022-04-09,Standard Class,CUST-978,Ananya Chawla,Corporate,South,Florida,Technology,Copiers,Portable Scanner,3048.58,11,0.1,708.74,UPI
ORD-10194,2024-06-07,2024-06-12,First Class,CUST-860,Isha Patel,Corporate,Central,Michigan,Furniture,Chairs,Mesh Task Chair,105.14,1,0.1,22.74,Credit Card
ORD-10195,2023-12-19,2023-12-20,Second Class,CUST-783,Meera Sharma,Consumer,West,California,Office Supplies,Storage,Storage Box,211.79,2,0.0,63.95,Cash on Delivery
ORD-10196,2022-12-20,2022-12-25,Standard Class,CUST-897,Rohan Joshi,Consumer,East,New York,Technology,Copiers,Office Copier,4715.54,10,0.3,583.57,Net Banking
ORD-10197,2024-03-01,2024-03-03,Standard Class,CUST-527,Tara Patel,Consumer,South,North Carolina,Furniture,Furnishings,Desk Lamp,748.33,7,0.0,234.86,UPI
ORD-10198,2022-02-09,2022-02-16,Second Class,CUST-877,Isha Singh,Corporate,East,Massachusetts,Technology,Machines,3D Printer,666.58,1,0.0,58.9,Credit Card
ORD-10199,2023-12-01,2023-12-07,Standard Class,CUST-629,Kiara Patel,Corporate,West,California,Furniture,Bookcases,Metal Bookcase,294.14,3,0.2,35.94,Cash on Delivery
ORD-10200,2022-11-02,2022-11-08,Standard Class,CUST-189,Tara Mehta,Corporate,West,California,Technology,Machines,Laptop Pro,6240.24,6,0.1,217.66,Debit Card
ORD-10201,2022-02-01,2022-02-04,Standard Class,CUST-178,Reyansh Reddy,Consumer,West,Oregon,Office Supplies,Paper,Sticky Notes,63.82,4,0.2,9.1,Credit Card
ORD-10202,2023-05-04,2023-05-11,Standard Class,CUST-386,Aarav Chawla,Corporate,South,Georgia,Technology,Accessories,Keyboard,3847.73,7,0.0,252.29,Net Banking
ORD-10203,2022-09-02,2022-09-05,Second Class,CUST-965,Aarav Sharma,Corporate,East,Pennsylvania,Office Supplies,Labels,Label Maker,132.86,3,0.3,-16.63,UPI
ORD-10204,2023-05-03,2023-05-09,Standard Class,CUST-874,Ishaan Gupta,Home Office,West,California,Office Supplies,Art,Color Pencils,604.66,9,0.0,117.71,UPI
ORD-10205,2023-10-21,2023-10-25,Standard Class,CUST-656,Sara Iyer,Home Office,South,North Carolina,Technology,Accessories,Webcam,2410.38,2,0.0,572.37,UPI
ORD-10206,2023-05-15,2023-05-19,Standard Class,CUST-282,Sara Sharma,Consumer,East,New York,Office Supplies,Labels,Label Maker,535.56,6,0.0,152.7,Credit Card
ORD-10207,2022-01-19,2022-01-25,Same Day,CUST-372,Arjun Reddy,Consumer,East,Pennsylvania,Office Supplies,Art,Marker Set,88.14,6,0.2,9.72,Debit Card
ORD-10208,2024-04-10,2024-04-12,Standard Class,CUST-998,Isha Gupta,Consumer,East,New York,Office Supplies,Paper,A4 Paper Ream,411.31,10,0.2,23.37,Net Banking
ORD-10209,2024-10-15,2024-10-18,Standard Class,CUST-482,Diya Gupta,Consumer,West,Washington,Office Supplies,Art,Sketch Pad,83.12,10,0.4,-8.38,Net Banking
ORD-10210,2023-02-07,2023-02-11,Standard Class,CUST-427,Dev Mehta,Corporate,Central,Ohio,Office Supplies,Storage,Storage Box,740.58,10,0.1,48.03,Net Banking
ORD-10211,2024-12-24,2024-12-27,Standard Class,CUST-870,Tara Nair,Consumer,West,California,Technology,Machines,3D Printer,6508.2,11,0.0,1550.55,Credit Card
ORD-10212,2022-03-24,2022-03-25,First Class,CUST-927,Zara Mehta,Corporate,West,Nevada,Office Supplies,Binders,View Binder,515.31,6,0.2,97.08,UPI
ORD-10213,2022-03-14,2022-03-17,Standard Class,CUST-801,Ananya Verma,Corporate,West,Oregon,Office Supplies,Binders,Ring Binder,320.84,4,0.0,103.78,Credit Card
ORD-10214,2022-03-10,2022-03-13,Standard Class,CUST-776,Aarav Mehta,Consumer,South,Georgia,Office Supplies,Storage,Storage Box,77.94,2,0.1,10.76,UPI
ORD-10215,2024-05-19,2024-05-20,Standard Class,CUST-443,Vivaan Kapoor,Home Office,Central,Michigan,Office Supplies,Paper,A4 Paper Ream,182.13,6,0.3,23.3,UPI
ORD-10216,2024-05-02,2024-05-04,Standard Class,CUST-233,Kabir Nair,Consumer,East,New Jersey,Technology,Machines,Desktop PC,1387.37,2,0.0,194.67,Cash on Delivery
ORD-10217,2024-05-24,2024-05-30,Second Class,CUST-517,Diya Verma,Consumer,South,Tennessee,Office Supplies,Storage,Storage Box,210.07,9,0.0,22.2,UPI
ORD-10218,2023-09-13,2023-09-20,First Class,CUST-279,Ananya Iyer,Consumer,South,North Carolina,Office Supplies,Art,Color Pencils,328.94,9,0.2,7.35,Cash on Delivery
ORD-10219,2023-09-14,2023-09-16,Standard Class,CUST-121,Vivaan Gupta,Consumer,East,New Jersey,Furniture,Chairs,Executive Chair,1823.22,3,0.2,356.1,UPI
ORD-10220,2023-02-18,2023-02-19,Standard Class,CUST-723,Priya Reddy,Consumer,Central,Illinois,Office Supplies,Labels,Label Roll,568.08,7,0.1,128.86,Credit Card
ORD-10221,2023-12-22,2023-12-28,Standard Class,CUST-264,Ishaan Reddy,Home Office,Central,Michigan,Furniture,Tables,Round Table,1011.53,2,0.0,169.24,Net Banking
ORD-10222,2022-12-29,2023-01-03,Standard Class,CUST-194,Neha Chawla,Corporate,East,Pennsylvania,Technology,Accessories,Keyboard,4531.37,10,0.3,269.28,Cash on Delivery
ORD-10223,2023-07-14,2023-07-15,Second Class,CUST-343,Aditya Kapoor,Home Office,East,Massachusetts,Office Supplies,Paper,A4 Paper Ream,249.22,5,0.4,10.7,UPI
ORD-10224,2022-09-08,2022-09-13,Standard Class,CUST-110,Tara Singh,Home Office,Central,Ohio,Furniture,Tables,Standing Desk,3231.47,6,0.2,591.35,UPI
ORD-10225,2023-09-22,2023-09-23,Standard Class,CUST-733,Dev Patel,Consumer,Central,Illinois,Technology,Phones,Smartphone X1,9356.5,11,0.3,-645.21,Net Banking
ORD-10226,2024-01-21,2024-01-22,Standard Class,CUST-733,Zara Verma,Corporate,South,Tennessee,Office Supplies,Binders,Ring Binder,718.06,6,0.0,83.32,UPI
ORD-10227,2024-08-08,2024-08-14,Standard Class,CUST-126,Kabir Verma,Consumer,South,North Carolina,Furniture,Bookcases,Corner Bookcase,386.06,1,0.0,24.94,Credit Card
ORD-10228,2022-09-07,2022-09-09,Second Class,CUST-732,Rohan Nair,Corporate,East,Massachusetts,Technology,Machines,Laptop Pro,888.98,3,0.0,281.92,Credit Card
ORD-10229,2023-12-28,2024-01-04,Standard Class,CUST-192,Ananya Joshi,Corporate,Central,Texas,Technology,Phones,Smartphone X1,5185.06,10,0.15,80.95,Debit Card
ORD-10230,2024-01-04,2024-01-08,Standard Class,CUST-447,Zara Joshi,Corporate,West,Nevada,Office Supplies,Paper,Sticky Notes,242.53,3,0.0,62.5,UPI
ORD-10231,2022-03-02,2022-03-03,Second Class,CUST-376,Meera Iyer,Corporate,West,California,Office Supplies,Labels,Label Maker,509.39,6,0.1,145.17,Debit Card
ORD-10232,2022-12-06,2022-12-10,Standard Class,CUST-857,Rohan Chawla,Consumer,East,Massachusetts,Office Supplies,Labels,Label Maker,466.58,5,0.1,23.48,Cash on Delivery
ORD-10233,2023-03-31,2023-04-05,Standard Class,CUST-479,Diya Mehta,Corporate,West,Washington,Furniture,Tables,Conference Table,2789.83,4,0.15,-106.81,Cash on Delivery
ORD-10234,2024-02-20,2024-02-21,Standard Class,CUST-870,Tara Nair,Home Office,Central,Michigan,Technology,Machines,3D Printer,3309.78,3,0.2,75.09,UPI
ORD-10235,2023-05-30,2023-06-04,First Class,CUST-480,Ishaan Mehta,Corporate,East,New York,Office Supplies,Labels,Label Maker,84.59,2,0.15,20.17,Net Banking
ORD-10236,2024-06-19,2024-06-22,Second Class,CUST-826,Priya Mehta,Consumer,East,Massachusetts,Technology,Machines,Desktop PC,14325.08,11,0.0,4691.67,Credit Card
ORD-10237,2023-07-25,2023-08-01,Standard Class,CUST-783,Meera Sharma,Consumer,East,New York,Office Supplies,Binders,Clip Binder,367.01,8,0.2,-7.0,Credit Card
ORD-10238,2023-01-10,2023-01-13,Standard Class,CUST-897,Rohan Joshi,Corporate,Central,Ohio,Technology,Machines,Desktop PC,5744.16,8,0.2,705.23,UPI
ORD-10239,2024-05-25,2024-05-28,Standard Class,CUST-257,Tara Das,Consumer,West,Nevada,Office Supplies,Binders,Clip Binder,1146.69,11,0.0,311.01,Credit Card
ORD-10240,2024-07-19,2024-07-22,Standard Class,CUST-723,Priya Reddy,Home Office,South,Florida,Office Supplies,Binders,Clip Binder,247.62,7,0.3,-9.46,Debit Card
ORD-10241,2024-12-30,2025-01-03,Standard Class,CUST-462,Kiara Chawla,Consumer,West,Washington,Furniture,Furnishings,Wall Clock,2572.51,5,0.0,135.34,UPI
ORD-10242,2022-04-20,2022-04-25,Standard Class,CUST-372,Arjun Reddy,Consumer,West,Nevada,Office Supplies,Binders,Ring Binder,541.49,5,0.0,187.37,Debit Card
ORD-10243,2022-01-31,2022-02-07,Standard Class,CUST-676,Ananya Khan,Corporate,Central,Michigan,Furniture,Furnishings,Wall Clock,4733.43,8,0.0,889.29,Credit Card
ORD-10244,2022-04-16,2022-04-21,Second Class,CUST-109,Ishaan Joshi,Consumer,South,Georgia,Technology,Copiers,Portable Scanner,921.55,8,0.0,201.6,Net Banking
ORD-10245,2024-09-07,2024-09-09,First Class,CUST-132,Rohan Verma,Corporate,East,Massachusetts,Office Supplies,Storage,Shelf Unit,259.0,7,0.3,35.47,UPI
ORD-10246,2024-10-13,2024-10-17,Standard Class,CUST-212,Arjun Mehta,Corporate,West,Washington,Furniture,Bookcases,Oak Bookcase,789.41,6,0.3,13.6,Cash on Delivery
ORD-10247,2023-02-26,2023-03-05,Standard Class,CUST-945,Rohan Mehta,Consumer,South,Georgia,Office Supplies,Storage,Storage Box,42.55,1,0.4,-7.76,Cash on Delivery
ORD-10248,2024-02-01,2024-02-05,Standard Class,CUST-633,Zara Sharma,Consumer,Central,Ohio,Furniture,Bookcases,Metal Bookcase,1321.77,4,0.15,26.24,Debit Card
ORD-10249,2022-04-19,2022-04-26,Second Class,CUST-460,Aditya Nair,Consumer,West,Nevada,Furniture,Bookcases,Oak Bookcase,570.77,1,0.2,47.87,Cash on Delivery
ORD-10250,2023-08-31,2023-09-02,Standard Class,CUST-654,Tara Iyer,Corporate,East,New Jersey,Furniture,Chairs,Mesh Task Chair,448.81,1,0.1,63.01,Net Banking
ORD-10251,2024-07-14,2024-07-15,First Class,CUST-126,Kabir Verma,Home Office,East,Massachusetts,Technology,Copiers,Office Copier,7379.84,9,0.3,-540.63,Net Banking
ORD-10252,2022-04-17,2022-04-19,Second Class,CUST-100,Neha Iyer,Corporate,West,Oregon,Furniture,Chairs,Executive Chair,2544.67,8,0.2,222.46,UPI
ORD-10253,2022-05-19,2022-05-20,Standard Class,CUST-248,Reyansh Gupta,Consumer,East,Pennsylvania,Furniture,Bookcases,Corner Bookcase,606.12,3,0.15,67.82,Credit Card
ORD-10254,2022-02-27,2022-03-04,Same Day,CUST-796,Priya Patel,Corporate,South,Georgia,Technology,Accessories,Webcam,4032.69,10,0.2,-174.63,Credit Card
ORD-10255,2023-03-23,2023-03-27,Standard Class,CUST-918,Vivaan Chawla,Consumer,South,Tennessee,Technology,Copiers,Office Copier,10466.72,8,0.1,1470.11,Debit Card
ORD-10256,2024-07-04,2024-07-06,First Class,CUST-733,Dev Patel,Consumer,Central,Ohio,Furniture,Bookcases,Oak Bookcase,3931.76,9,0.3,545.21,Credit Card
ORD-10257,2023-11-01,2023-11-04,Standard Class,CUST-794,Aarav Reddy,Consumer,West,California,Technology,Machines,Laptop Pro,1194.14,6,0.2,142.9,Debit Card
ORD-10258,2022-03-11,2022-03-12,First Class,CUST-202,Rohan Gupta,Consumer,Central,Michigan,Furniture,Bookcases,Metal Bookcase,4950.12,8,0.0,263.56,Cash on Delivery
ORD-10259,2022-07-11,2022-07-16,Standard Class,CUST-289,Diya Kapoor,Consumer,West,California,Office Supplies,Storage,File Cabinet,367.04,5,0.0,90.88,Net Banking
ORD-10260,2023-12-18,2023-12-21,Standard Class,CUST-996,Vivaan Iyer,Corporate,South,North Carolina,Furniture,Furnishings,Wall Clock,4336.12,10,0.0,1117.0,Cash on Delivery
ORD-10261,2022-04-21,2022-04-22,Standard Class,CUST-248,Reyansh Gupta,Corporate,East,New York,Office Supplies,Labels,Label Maker,577.81,6,0.0,125.5,Credit Card
ORD-10262,2023-05-11,2023-05-17,Standard Class,CUST-473,Dev Gupta,Corporate,East,New Jersey,Furniture,Furnishings,Desk Lamp,7929.18,11,0.0,2012.11,Credit Card
ORD-10263,2022-01-26,2022-02-02,Second Class,CUST-262,Zara Reddy,Consumer,East,New Jersey,Furniture,Furnishings,Wall Clock,841.04,1,0.0,171.31,Net Banking
ORD-10264,2023-02-23,2023-02-24,Standard Class,CUST-871,Reyansh Iyer,Consumer,Central,Ohio,Office Supplies,Paper,A4 Paper Ream,555.13,11,0.1,84.01,Net Banking
ORD-10265,2024-03-18,2024-03-21,First Class,CUST-128,Arjun Verma,Home Office,South,Tennessee,Furniture,Tables,Standing Desk,485.52,3,0.4,-60.14,Net Banking
ORD-10266,2023-01-06,2023-01-13,Standard Class,CUST-733,Zara Verma,Corporate,West,California,Office Supplies,Paper,Sticky Notes,177.79,5,0.3,11.99,Debit Card
ORD-10267,2023-05-09,2023-05-13,Standard Class,CUST-784,Neha Rao,Home Office,South,Florida,Office Supplies,Paper,Printer Paper,638.1,9,0.0,83.97,Credit Card
ORD-10268,2024-08-16,2024-08-20,Second Class,CUST-202,Rohan Gupta,Consumer,East,New York,Technology,Copiers,Portable Scanner,261.36,1,0.4,-47.64,Credit Card
ORD-10269,2022-04-23,2022-04-26,Standard Class,CUST-892,Kiara Iyer,Consumer,East,New York,Office Supplies,Labels,Label Maker,177.54,9,0.2,35.4,Debit Card
ORD-10270,2023-08-29,2023-09-05,First Class,CUST-520,Ananya Patel,Consumer,Central,Texas,Furniture,Furnishings,Wall Clock,1093.84,11,0.0,130.65,Net Banking
ORD-10271,2022-05-01,2022-05-03,Standard Class,CUST-732,Rohan Nair,Consumer,West,Washington,Office Supplies,Storage,Storage Box,69.3,11,0.0,4.3,Cash on Delivery
ORD-10272,2024-09-25,2024-10-01,Standard Class,CUST-742,Aditya Chawla,Consumer,West,Washington,Technology,Accessories,Webcam,3740.1,7,0.2,642.16,Net Banking
ORD-10273,2024-09-07,2024-09-12,Second Class,CUST-257,Tara Das,Consumer,West,Nevada,Furniture,Bookcases,Oak Bookcase,4987.94,10,0.2,375.68,Net Banking
ORD-10274,2023-04-06,2023-04-08,Standard Class,CUST-184,Diya Chawla,Consumer,East,Massachusetts,Technology,Phones,Smartphone X1,954.81,4,0.2,100.69,Debit Card
ORD-10275,2023-10-15,2023-10-18,Standard Class,CUST-791,Meera Singh,Consumer,West,Washington,Technology,Copiers,Office Copier,7385.96,7,0.2,-204.35,Debit Card
ORD-10276,2024-07-04,2024-07-11,Second Class,CUST-984,Isha Kapoor,Consumer,West,Oregon,Office Supplies,Labels,Label Roll,630.31,10,0.0,98.04,Cash on Delivery
ORD-10277,2023-02-19,2023-02-22,First Class,CUST-889,Isha Joshi,Corporate,Central,Texas,Office Supplies,Paper,Sticky Notes,575.77,8,0.3,44.18,Cash on Delivery
ORD-10278,2022-01-04,2022-01-11,Same Day,CUST-386,Aarav Chawla,Corporate,West,Oregon,Furniture,Chairs,Ergo Chair,3537.99,5,0.0,310.59,UPI
ORD-10279,2023-05-08,2023-05-11,Standard Class,CUST-611,Tara Verma,Corporate,South,North Carolina,Office Supplies,Paper,A4 Paper Ream,220.39,6,0.0,56.8,Cash on Delivery
ORD-10280,2024-10-12,2024-10-13,Standard Class,CUST-804,Kiara Verma,Consumer,West,Washington,Office Supplies,Labels,Label Roll,1118.68,11,0.15,93.31,Debit Card
ORD-10281,2022-07-20,2022-07-22,First Class,CUST-265,Aarav Patel,Consumer,South,Florida,Furniture,Furnishings,Wall Clock,535.71,4,0.4,-93.68,Net Banking
ORD-10282,2022-05-05,2022-05-12,Second Class,CUST-153,Priya Verma,Consumer,South,Florida,Furniture,Tables,Standing Desk,4134.04,10,0.0,858.4,Net Banking
ORD-10283,2023-03-16,2023-03-17,Second Class,CUST-212,Arjun Mehta,Corporate,South,Florida,Office Supplies,Storage,Shelf Unit,420.45,11,0.1,1.15,Credit Card
ORD-10284,2024-10-01,2024-10-08,First Class,CUST-121,Vivaan Gupta,Consumer,West,California,Furniture,Furnishings,Desk Lamp,681.95,2,0.0,95.22,Cash on Delivery
ORD-10285,2024-02-24,2024-02-28,Standard Class,CUST-629,Kiara Patel,Consumer,Central,Illinois,Office Supplies,Labels,Label Maker,66.52,5,0.1,11.45,Credit Card
